1.0 0.50674045042 0.164705882353
1.0 0.50674045042 0.176470588235
1.0 0.50674045042 0.188235294118
1.0 0.50674045042 0.2
1.0 0.50674045042 0.211764705882
1.0 0.50674045042 0.223529411765
1.0 0.50674045042 0.235294117647
1.0 0.50674045042 0.247058823529
1.0 0.50674045042 0.258823529412
0.997928603091 0.50674045042 0.270588235294
0.997928603091 0.50674045042 0.282352941176
0.997928603091 0.50674045042 0.294117647059
0.997928603091 0.50674045042 0.305882352941
0.995857206183 0.50674045042 0.317647058824
0.995857206183 0.50674045042 0.329411764706
0.995857206183 0.50674045042 0.341176470588
0.995857206183 0.50674045042 0.352941176471
0.11137072619 0.50674045042 0.352941176471
0.995857206183 0.50674045042 0.364705882353
0.552578267732 0.50674045042 0.364705882353
0.995857206183 0.50674045042 0.376470588235
0.993785809274 0.50674045042 0.376470588235
0.993785809274 0.50674045042 0.388235294118
0.993785809274 0.50674045042 0.4
0.993785809274 0.50674045042 0.411764705882
0.993785809274 0.50674045042 0.423529411765
0.993785809274 0.50674045042 0.435294117647
0.993785809274 0.50674045042 0.447058823529
0.993785809274 0.50674045042 0.458823529412
0.993785809274 0.50674045042 0.470588235294
0.993785809274 0.50674045042 0.482352941176
0.993785809274 0.50674045042 0.494117647059
0.993785809274 0.50674045042 0.505882352941
0.991714412365 0.50674045042 0.529411764706
0.991714412365 0.50674045042 0.541176470588
0.991714412365 0.50674045042 0.552941176471
0.991714412365 0.50674045042 0.564705882353
0.991714412365 0.50674045042 0.576470588235
0.991714412365 0.50674045042 0.588235294118
0.991714412365 0.50674045042 0.6
0.107227932373 0.50674045042 0.6
0.991714412365 0.50674045042 0.611764705882
0.548435473915 0.50674045042 0.611764705882
0.107227932373 0.50674045042 0.611764705882
0.991714412365 0.50674045042 0.623529411765
0.989643015457 0.50674045042 0.623529411765
0.548435473915 0.50674045042 0.623529411765
0.991714412365 0.50674045042 0.635294117647
0.989643015457 0.50674045042 0.635294117647
0.989643015457 0.50674045042 0.647058823529
0.989643015457 0.50674045042 0.658823529412
0.989643015457 0.50674045042 0.670588235294
0.989643015457 0.50674045042 0.682352941176
0.989643015457 0.50674045042 0.694117647059
0.989643015457 0.50674045042 0.705882352941
0.987571618548 0.50674045042 0.729411764706
0.987571618548 0.50674045042 0.741176470588
0.987571618548 0.50674045042 0.752941176471
0.987571618548 0.50674045042 0.764705882353
0.987571618548 0.50674045042 0.776470588235
0.985500221639 0.50674045042 0.8
0.985500221639 0.50674045042 0.811764705882
0.985500221639 0.50674045042 0.823529411765
0.983428824731 0.50674045042 0.858823529412
0.983428824731 0.50674045042 0.870588235294
0.983428824731 0.50674045042 0.882352941176
0.981357427822 0.50674045042 0.917647058824
0.979286030914 0.50674045042 0.952941176471
0.977214634005 0.50674045042 0.988235294118
0.637947991366 0.0186955460672 0.176470588235
0.637947991366 0.0186955460672 0.188235294118
